LATITUDE,LONGITUDE,Aug-22,Jan-23,Nov-22,Mar-22,WELL DEPTH
14.67953,79.538524,2.82,0.01025567,2.85,2.4,0.255979276
14.61695,79.672681,2.51,0.010689008,2.19,2.27,0.249218893
13.90801,79.731489,0.55,0.001300014,0.38,0.32,0.287805681
14.76601,80.003114,6.36,0.009533439,1.82,5.5,0.254529852
14.79097,79.999678,1.76,0.00144446,1.1,1.47,0.256100286
14.44264,79.60458,7.02,0.038350426,6.24,5.58,0.250151936
14.51642,79.57495,7.8,0.036978189,6.66,3.95,0.250785284
14.49425,79.519515,4.06,0.030983678,3.23,2.65,0.256175479
14.07216,79.890995,6.44,0.024989167,5.04,2.235,0.261580766
14.14043,80.006599,3.65,0.009677885,1.28,1.82,0.242595691
13.93052,80.038439,3.64,0.005850065,1.18,2.7,0.273134379
13.80003,79.952811,6.05,0.023978044,5.31,5.2,0.470629772
14.8545,79.459237,4.91,0.029033656,4.46,4.7,0.260119215
14.8059,79.344572,4.3,0.025422505,4.41,6.4,0.261385372
14.87614,79.311011,9.04,0.043261592,7.92,6.85,0.259626012
14.11018,79.727021,6.09,0.029539217,5.13,5.9,0.256677037
14.86425,79.884613,1.34,0.001877799,1.1,1.08,0.259626012
14.9103,79.684154,3.67,0.018777986,3.78,2.93,0.259803619
14.82872,79.69651,1.75,0.00382782,1.46,1.8,0.259061659
14.90866,79.993861,1.97,0.005705619,1.27,1.77,0.259803619
14.5113,79.412783,5.11,0.02173913,4.33,4.35,0.250785284
14.99231,79.682117,5.1,0.024194713,4.4,1,0.264155393
14.51794,79.766096,2.23,0.003683374,1.51,2.63,0.250785284
14.55709,79.989582,1.82,0.009533439,2.6,1.9,0.253999996
14.05429,79.980287,5.59,0.009750108,1.98,4.6,0.252991221
14.06234,79.960858,5.9,0.013505706,3.05,5.7,0.268393703
14.03057,80.03122,4.97,0.009750108,2.48,4.54,0.27914283
14.6136,80.0472,1.54,0.001805576,0.73,1.35,0.249218893
14.50273,79.985252,1.58,0,0.77,2.9,0.254369764
14.19191,79.871827,3.02,0.012205691,2.7,2.5,0.221814873
14.30307,79.779209,3.41,0.013722375,2.39,2.95,0.236974257
14.71863,79.22008,5.5,0.024411382,5.03,4.35,0.254529852
14.34904,80.064271,3.6,0.008450094,2.81,2.37,0.264127364
14.29006,80.094724,3.87,0.017550195,3.28,3.1,0.233901846
13.89905,79.926764,2.28,0.00931677,1.86,1.95,0.32395125
14.4366,79.964175,5.75,0.025422505,4.31,5.72,0.268746222
14.12114,79.958471,4.7,0.019139102,3.04,2.1,0.247512897
14.38095,79.730994,2.61,0.007727864,2.04,5.55,0.236165728
14.42992,79.761562,0.52,0.002311137,0.23,0.45,0.280756115
14.34283,79.471696,5.66,0.023255814,4.06,6.1,0.26512455
14.20146,79.535131,5.25,0.024194713,4.96,3.4,0.236206693
13.72248,80.124058,3.44,0.000866676,0.6,3.05,0.525516778
13.97861,80.156435,2.67,0.001516684,1.07,2.17,0.28377139
14.32886,79.902709,3.55,0.009894554,2.99,3.4,0.270662975
14.29116,79.965629,4.87,0.02484472,4.22,3.1,0.233901846
14.32889,79.927483,2.51,0.008666763,2.06,2.98,0.270662975
14.02157,79.626052,1.8,0.008955655,1.65,1.95,0.277771564
13.94989,79.586212,7.24,0.038061534,7.02,6.02,0.276883529
14.63985,80.142942,3.44,0.010327893,2.57,3.15,0.24955605
15.82716,79.972166,3.02,0.005850065,2.32,3.49,0.227971554
15.9605,79.962543,2.37,0.015744619,3.28,2.71,0.251847691
15.5537,79.1088,5.15,0.037700419,4.24,5.49,0.234246549
15.3553,79.1258,6.05,0.007150079,5.2,4.85,0.226765228
15.5579,79.107,4.05,0.033150368,4.75,4.73,0.234246549
15.1831,79.2747,1.13,0.029069767,4.3,0.85,0.221765283
15.26,79.3247,5.77,0.024989167,3.85,5.87,0.217618337
15.5778,79.8706,4.5,0.022316915,3.4,4.85,0.235184174
15.5885,79.8422,3.23,0.020511339,2.7,3.2,0.235034326
15.72641,80.254279,4.1,0.026433627,3.52,4.5,0.231504827
15.82983,80.35458,0.01,0.02340026,0.01,3.45,0.227971554
15.79746,80.411024,2.59,0.016177958,2.05,2.55,0.223478287
15.7625,79.6767,5,0.017983533,2.8,3.92,0.234594486
15.7714,79.6817,4.3,0.023039145,3.37,3.77,0.233166085
15.8053,79.7664,1.85,0.00787231,1.45,3.83,0.224870036
15.831,79.4872,7.11,0.016539073,3.37,6.69,0.227807153
15.7625,79.4762,19.22,0.171818576,22.57,18.95,0.234594486
15.8375,79.3969,19.9,0.109706775,16.84,19.9,0.227807153
15.9142,78.9755,28.55,0.132168135,14.75,31.27,0.247468158
15.3422,78.9035,14.05,0.106817854,12.66,16.635,0.226765228
15.5622,79.0881,1.2,0.010400116,10.57,2,0.234246549
15.2133,78.8953,15.15,0.010472339,8.48,3.35,0.217618876
15.4669,79.2733,5.2,0.010544562,6.39,4.7,0.233563342
15.4839,79.3696,9.55,0.049761664,4.3,9.8,0.233281704
15.74253,80.173032,2.21,0.020222447,2.21,3.2,0.238049601
15.82632,80.191064,1.73,0.01242236,1.15,1.85,0.227971554
15.84307,80.051768,0.01,0,0.01,0.22,0.227807153
15.8338,80.0463,1.49,0.031561462,0.01,0.22,0.227807153
15.21853,79.911496,2.53,0.007800087,1.94,0.91,0.217618876
15.3314,79.6237,2.55,0.009677885,1.43,2.17,0.226765228
15.3272,79.6267,5.68,0.031705908,1.43,2.17,0.226765228
15.40297,78.57145,16.35,0.074317492,13.57,18.9,0.224153679
15.4833,79.5175,14.05,0.055683952,12.03,18.1,0.233281704
15.87173,80.3333,0.92,0.006788964,0.92,2.09,0.230676623
15.8782,80.209899,0.93,0.010761231,1.27,1.62,0.233372799
15.33028,78.975,3.1,0.015383504,5.49,4.75,0.226765228
15.4133,79.8681,9.93,0.065650729,9.71,9.84,0.228169374
15.72806,80.017546,9.26,0.036039289,5.2,9.41,0.231504827
15.9267,79.3964,0.95,0.00859454,3.65,0.9,0.254870513
15.8975,79.58,2.95,0.011483461,2.1,2.8,0.241717898
15.9236,79.5942,4.03,0.012927921,1.47,3.1,0.248399584
15.0722,79.7147,7.27,0.03986711,6.31,6.15,0.26621849
15.6121,80.0259,5.6,0.024483605,3.74,5.3,0.233411877
15.75306,79.38529,23.95,0.150512783,20.71,23.65,0.236513396
15.7525,79.2285,39.72,0.253791709,34.04,43.28,0.236513396
15.5933,79.7267,12.4,0.047017189,8.4,9.3,0.235034326
15.4339,79.7289,8.3,0.031489239,5.96,9.3,0.233117573
15.8713,79.9039,1.7,0.006427849,0.64,1.77,0.230676623
15.8385,79.8265,2.47,0.015672396,2.3,2.55,0.227807153
15.61,80.0931,4.32,0.007150079,0.7,3.78,0.233411877
15.6753,80.1639,0.72,0.00859454,1.5,0.68,0.231513451
15.5065,80.0583,1.32,0.00787231,0.75,1.92,0.233281704
15.5461,79.9394,6.9,0.017333526,5,4.86,0.234246549
15.1126,79.5663,8.32,0.051206125,7.29,7.4,0.251321339
14.916,79.724755,3.14,0.010400116,2.21,2.8,0.259803619
15.11749,79.640355,6.57,0.002600029,1.32,5.45,0.245303725
15.9349,80.2339,0.38,0.00859454,0.95,1.34,0.24712076
15.9014,79.1715,36.6,0.135851509,3.04,36.62,0.240978633
15.8807,79.2951,99.5,0.269319659,5.13,21.46,0.233044536
15.2703,79.5744,7.25,0.020439116,7.22,6.3,0.217618337
15.598,79.6398,15.96,0.066517406,12.58,14.54,0.235034326
15.6825,79.6461,9.35,0.057200636,9.415,8.07,0.230238131
15.59338,79.722963,9.65,0.032789253,6.25,11.2,0.235034326
15.2397,79.7106,2.6,0.005705619,2.55,2.17,0.217618337
15.2486,79.8408,5.7,0.017044634,5.26,5.24,0.217618337
15.3022,79.7469,7.45,0.036617074,6.44,8.3,0.22086566
15.5228,78.9861,1.33,0.014516828,5.823333333,2.62,0.233464971
16.11891,79.9584,0.55,0.002672252,4.676666667,0.68,0.262125176
15.4783,79.9067,9.41,0.0109779,3.53,7.4,0.233281704
15.5899,79.2755,16.2,0.042214358,3.151666667,13.34,0.235034326
15.6589,79.2919,17.8,0.073450816,2.773333333,19.28,0.23231632
15.9164,79.3669,6.75,0.037050412,2.395,6.6,0.247468158
16.0164,79.5581,5.25,0.016900188,2.016666667,5.66,0.243242245
15.3303,78.975,4.9,0.029972555,1.638333333,4.4,0.226765228
15.11691,80.006468,2.93,0.008088979,1.26,2.02,0.249053684
15.1631,80.0091,2.43,0.007727864,1.95,0.8,0.221765283
15.4186,79.2478,9.92,0.062617362,9.3,9.1,0.228169374
15.3447,79.2447,8.22,0.025928066,5.11,6,0.226765228
15.77425,80.304747,4.67,0.031850354,1.2,4.2,0.233166085
15.1152,79.6387,6.44,0.033800376,5.56,6.53,0.249053684
15.17841,79.817903,2.01,0.001733353,0.88,1.1,0.221765283
15.16489,79.72361,9.23,0.046728297,8.81,8.63,0.221765283
15.9667,79.3214,99.5,0.504188935,6.423333333,24.85,0.252848651
16.0575,79.2506,37.9,0.240069334,4.036666667,40.8,0.267474136
18.40833,83.902778,2.94,0.130109779,1.65,22.7,0.05187254
18.50932,84.063205,1.86,0.020150224,1.55,4.6,0.106418617
18.3298,84.051935,5.85,0.03748375,4.7,6.34,0.046630576
18.3428,84.1225,1.73,0.015816842,1.8,2.1,0.030567795
18.29574,83.977417,5.13,0.018922432,1.68,5.03,0.061632027
18.2724,84.002811,3.07,0.01957244,1.42,4.01,0.068908251
18.69371,83.970653,1.28,0.010761231,1.4,2.2,0.020498911
18.67521,83.94893,0.94,0.017261303,1.25,4.11,0.016562721
18.7042,83.9278,1.75,0.029539217,3.5,4.24,0.026553178
19.11838,84.68646,3.9,0.014155713,1.32,4.37,0.019582039
18.98366,84.584677,5.3,0.03748375,4.85,6.57,0.023721978
18.49895,84.132728,0.69,0.006788964,0.5,2.21,0.103701959
18.41926,84.047946,6.47,0.012205691,2.4,6.03,0.061957595
18.50221,84.12714,3.82,0.017622418,2.55,4.77,0.10261853
18.55868,84.184184,2.95,0.023039145,2.7,4.49,0.075774281
18.75,83.9,2.73,0.033872599,2.9,5.53,0.023721978
18.35559,83.755279,1.11,0.015094612,1.3,5.08,0.030742976
18.23309,83.748019,1.43,0.00859454,0.55,3.4,0.066550041
18.84549,84.505514,1.31,0.025855843,1.59,4.67,0.023721978
18.7584,84.233157,0.86,0.016900188,1.05,4.4,0.023721978
18.77424,84.173579,1.85,0.017261303,1.1,2.87,0.023721978
18.75953,84.162021,1.47,0.019789109,1.6,5.9,0.023721978
18.73943,84.134962,1.38,0.029539217,1.45,6.7,0.023721978
18.65634,84.298623,1.52,0.012205691,1,1.65,0.015750149
18.63045,84.360113,1.24,0.013794598,1.2,3.55,0.01247318
18.59812,83.765525,1.31,0.044344937,1.75,8.05,0.03574885
18.60846,83.714339,4.02,0.044706052,5.7,7.7,0.023410694
18.75704,84.417474,0.61,0.006066734,0.25,6.725,0.023721978
18.7303,84.364058,1.85,0.017261303,1.55,5.75,0.023721978
18.75142,84.094085,4.26,0.028094757,2.3,6.8,0.023721978
18.44599,83.653369,0.9,0.012711252,1.725,6.55,0.093158738
18.56505,84.299797,1.77,0.015455727,1.55,3.25,0.082547061
18.5781,84.053644,1.53,0.017622418,1.7,3.85,0.031430226
18.732,83.8257,2.31,0.030261447,2.6,3.92,0.023721978
18.69251,83.817155,1.56,0.046150513,3.6,6.76,0.020498911
18.88136,84.591524,1.51,0.016611296,1.76,1.86,0.023721978
18.9059,84.554213,1.26,0.015455727,1.8,3.85,0.023721978
18.86268,84.547773,3.82,0.028455872,3.85,4.51,0.023721978
18.9391,84.585721,2.82,0.024483605,2.35,1.8,0.023721978
18.28904,83.915935,2.48,0.011122346,1.05,4.5,0.062030901
18.27269,83.905147,5.63,0.044489383,5.4,7.19,0.068908251
18.31518,83.927259,3.78,0.028455872,3,4.6,0.053085334
18.34453,83.893456,2.55,0.021233569,1.25,2.89,0.031020571
18.60218,84.237961,1.6,0.018200202,2.33,5.58,0.04339026
18.71807,84.388303,2.75,0.022316915,1.8,5,0.030645683
18.73941,84.3319,1.65,0.02267803,1.75,5.25,0.023721978
18.68654,83.615328,0.17,0.012277914,0.66,2.51,0.020498911
18.68731,83.612342,2.84,0.026650296,0.66,2.51,0.020498911
17.68095,82.9817,1.92,0.012855698,1.93,3.71,0.014901463
17.63373,82.892147,0.62,0.006716741,0.42,1.7,0.00969184
18.2388,83.0011,4.22,0.031489239,4.02,5.66,0.066294007
18.216,83.1019,3.96,0.030044778,6.2,4.71,0.066585077
18.2074,83.0743,3.31,0.029539217,2.77,4.95,0.069982247
18.2781,82.9684,8.75,0.064206269,6.29,10.3,0.070000844
17.89302,83.453405,2.56,0.010400116,0.65,2.55,0.022423211
17.88763,83.452065,9.11,0.03676152,2.9,9.15,0.023730333
17.81936,82.837753,3.3,0.016827965,1.29,4.31,0.017674988
17.8071,82.4959,1.75,0.01336126,4.57,1.96,0.015504896
17.8554,82.4361,0.6,0.004333381,0.57,2.22,0.019497682
17.83871,82.867819,2.24,0.019861332,2.16,4.59,0.016144981
18.3207,82.8814,6.01,0.064639607,6.96,9.86,0.050600454
18.2885,82.7921,3.32,0.072873032,6.97,8.99,0.063319158
17.67405,82.448681,0.84,0.007150079,1.05,0.99,0.021212573
17.67734,82.494398,1.66,0.013794598,1.65,5.2,0.015795966
17.67606,82.595643,0.79,0.017983533,0.89,2.81,0.016937609
17.9996,82.1252,2.71,0.018814098,1.555,3.6,0.024321907
17.863,82.1957,2.18,0.019644663,2.22,4.39,0.022579526
18.1386,82.6878,0.89,0.030622562,1.59,4.93,0.087009873
18.2106,82.7788,0.69,0.007366749,0.69,1.18,0.068676473
17.60917,82.977843,7.36,0.047594973,4.25,10.24,0.008864175
17.56487,82.686647,3.43,0.020511339,2.25,3.9,0.013170941
17.50287,82.794094,0.88,0.012350137,1.1,3.02,0.005124997
17.61124,82.649909,1.3,0.010761231,1.5,3.13,0.010553463
17.6599,82.2194,0.82,0.011916799,0.72,2.85,0.021165948
17.6723,82.3619,1,0.009533439,1.23,0.81,0.021212573
17.40054,82.767981,0.82,0.015455727,1.2,3.64,0.004726392
17.9453,82.7566,1.15,0.009533439,1.17,3.89,0.017567993
18.0369,82.6999,7.2,0.062978478,8.37,7.93,0.031651224
18.0795,82.6735,4.63,0.053661707,5.4,6.19,0.076504383
17.9746,82.7334,1.59,0.013650152,1.81,2.25,0.049884906
18.1825,82.6374,0.17,0.020583562,2.35,4.13,0.081809682
17.83242,83.229143,3.05,0.018344648,1.5,4.2,0.016864572
17.84168,83.215241,2.24,0.014155713,1.2,5.32,0.016291864
17.82347,83.208435,1.72,0.017839087,1.2,1.8,0.0177235
17.4928,83.002363,2.81,0.015094612,2,2.3,0.004673299
17.7562,82.7051,0.23,0.001011122,0.15,2.35,0.019431652
17.78451,82.779134,2.86,0.018272425,2.54,4.98,0.01501304
17.7129,82.6668,1.63,0.014733497,1.6,2.2,0.010405771
17.43203,82.747588,0.73,0.00787231,0.75,0.89,0.004726392
17.45476,82.802494,1.14,0.011194569,1.01,1.91,0.004726392
17.39716,82.81776,1.36,0.012927921,0.25,1.57,0.004094392
17.73902,83.266858,5.37,0.039289325,2.6,2.7,0.022876256
17.6901,83.2919,4.83,0.03748375,4.95,5.05,0.008755024
17.73279,83.341715,3.84,0.020366893,2.08,4.02,0.024751236
17.7577,83.3258,4.2,0.038567095,7.15,4.1,0.019431652
17.71698,83.326887,5.57,0.040950455,4.78,6.03,0.010397686
17.80292,83.354195,17.3,0.102484472,3.065,9.93,0.016847054
17.7801,83.385126,2.34,0.014372382,1.35,2.65,0.014924102
17.71043,83.205633,10.32,0.059872887,5.8,10.42,0.009865404
17.89477,83.37243,24.46,0.093095479,5.8,10.42,0.022032421
17.75906,83.218604,6.74,0.032067023,5.8,10.42,0.020940907
17.7549,83.346895,3.74,0.013289037,1.43,3.33,0.019431652
17.54635,82.855656,6.38,0.039072656,4.07,5.88,0.012246523
18.4873,83.3283,4.14,0.025928066,2.7,6.05,0.108329441
18.40389,83.336821,1.51,0.015455727,1.5,2.95,0.050748685
18.61133,83.528598,0.01,0.022316915,0.01,3.37,0.023484809
18.59297,83.53333,1.12,0.017261303,1.4,5.69,0.036079269
18.57116,83.348724,1.59,0.016177958,0.25,1.98,0.037324674
18.60908,83.423646,0.96,0.020150224,1.75,5.96,0.023410694
18.2412,83.3463,0.93,0.015094612,1.05,1.8,0.065399234
18.1636,83.3779,4.03,0.02267803,1.25,4.36,0.094023864
18.37184,83.400438,1.92,0.016683519,1.72,3.72,0.028735129
18.0753,83.4789,2.78,0.028094757,2.6,3.38,0.07206421
18.16225,83.256196,1.69,0.01957244,2,3.77,0.090110583
18.1373,83.3293,1.23,0.011050123,1.04,1.2,0.086966751
18.1695,83.1926,3.08,0.029900332,3.05,3.525,0.091913603
18.28022,83.528258,2.71,0.030983678,1.8,5.85,0.070108647
18.34491,83.588946,2.05,0.011844576,0.9,2.6,0.031020571
17.99468,83.24301,1.27,0.011844576,1.05,3.95,0.02511696
17.96707,83.221776,1.06,0.018946507,0.75,3.86,0.061667872
18.0366,83.2894,1.5,0.026048438,1.27,4.35,0.031745553
18.04625,83.318846,5.45,0.033150368,2.27,5.11,0.03250557
18.85779,83.457954,3.22,0.03748375,4.385,5.87,0.023721978
18.89838,83.462461,6.66,0.053372815,6.5,8.31,0.023721978
18.81211,83.445113,1.19,0.015672396,1.28,2.48,0.023721978
17.8967,83.1856,1.46,0.013000144,1.46,3.24,0.01997741
18.94,83.61,4.12,0.014191824,1.35,4,0.023721978
18.95874,83.643853,4.26,0.015383504,1.24,4.76,0.023721978
18.86602,83.553036,4.47,0.03820598,4.9,9.63,0.023721978
17.9673,83.175471,3.01,0.014011267,1.2,3.95,0.061667872
18.0254,83.152063,1.14,0.018922432,1.28,4.14,0.019942373
18.64645,83.273074,0.67,0.014011267,1,3.4,0.015750149
18.69306,83.311111,1.18,0.025928066,1.925,2.8,0.020498911
18.369,83.4535,5.07,0.037844865,2.85,5.66,0.028735129
18.77248,83.423747,0.79,0.02578362,1.18,6.21,0.023721978
18.12625,83.588577,3,0.0219558,2.1,3.86,0.087387187
18.06275,83.525397,6.86,0.038567095,3.85,7.47,0.076676869
18.50233,83.253779,3.25,0.019066879,2.2,3.66,0.10261853
18.52449,83.207649,8.94,0.052578362,5.39,5.58,0.112209034
18.5783,83.2397,4.95,0.023039145,2.38,5.74,0.031430226
18.67715,83.372468,2.86,0.023039145,2.25,4.42,0.016562721
18.71808,83.381508,2.33,0.017080745,1.8,4.47,0.030645683
18.155,83.1318,0.82,0.011122346,0.95,2.01,0.07930998
18.11594,83.137802,1.48,0.008233425,0.85,1.62,0.079052598
18.46213,83.498205,1.9,0.017261303,1.05,5.66,0.114859662
18.52212,83.526977,0.39,0.006066734,0.7,0.95,0.111116172
18.48406,83.534317,1.58,0.016539073,0.95,2.39,0.108342917
18.10388,83.393951,4.27,0.031344793,2.1,4.9,0.076864179
16.583,81.3889,0.82,0.008377871,0.47,1.79,0.226557975
16.686,81.6052,2.31,0.018489094,1.98,2.51,0.231806947
16.6984,81.6176,22.08,0.152896143,1.98,2.51,0.251060723
16.5582,81.5017,0.72,0.115580914,0.83,1.73,0.226557975
17.19884,81.318827,1.02,0.078265684,1.05,5.45,0.002788078
17.25025,81.6457,5.44,0.040950455,3.8,8.9,0.003044113
17.14538,81.0098,3.33,0.03582262,2.92,5.06,0.002794816
16.82245,81.057024,1.32,0.032680919,1.32,2.65,0.177009148
16.71091,81.1102,1.17,0.029539217,1.17,1.81,0.255489038
16.70425,81.085132,1.36,0.015816842,1.17,1.81,0.255489038
17.0183,81.6484,0.69,0.009966777,0.925,1.6,0.01469987
16.6886,81.4654,0.89,0.021233569,0.41,1.4,0.231806947
17.0895,81.5966,0.88,0.017983533,1.16,19.45,0.003890373
17.2097,81.544,6.34,0.059511772,6.5,8.6,0.002933614
17.1011,81.5482,2.27,0.021666907,6.5,8.6,0.003003686
16.6983,81.6309,0.65,0.01314459,1.68,2.65,0.251060723
16.6906,81.7062,15.8,0.12010689,14.9,2.77,0.231806947
16.6908,81.7069,15.4,0.045717175,14.9,4.21,0.231806947
17.1211,81.301325,4.71,0.060017334,3.8,4.69,0.002050969
17.12381,81.427034,5.84,0.074317492,6.3,17.5,0.002050969
16.5419,81.4661,16.49,0.054576532,4.71,12.61666667,0.226557975
17.00805,81.191217,1.87,0.015094612,1.53,2.85,0.012902779
17.0036,81.7416,0.15,0.00931677,0.46,1.82,0.011436646
17.1878,81.417559,1.37,0.025205836,1.9,6.86,0.002782688
16.89332,80.93496,2.23,0.057706197,3.14,7.65,0.132060852
16.3677,81.6038,0.9,0.003972266,1.865,1.85,0.246827264
16.4135,81.6142,0.59,0.008233425,0.59,1.7,0.246827264
16.378,81.5837,1.29,0.011266792,1.01,2.19,0.246827264
16.4323,81.6933,0.6,0.007438972,0.35,1.42,0.23630776
16.4572,81.707,19.91,0.21753575,0.35,1.42,0.22584593
16.916,81.6972,2.69,0.022316915,2.82,4.92,0.113835525
16.8685,81.7101,0.7,0.005272281,0.7,1.55,0.178674179
16.8549,81.7143,0.6,0.014877943,0.7,1.55,0.195426905
16.8947,81.6746,0.97,0.009388993,1.12,2.62,0.132060852
16.6072,81.5299,2.3,0.011916799,1.84,3.86,0.226557975
16.5505,81.5713,0.74,0.008305648,0.95,1.2,0.226557975
16.5095,81.7194,0.12,0.001516684,0.01,0.37,0.224915583
16.7858,81.5265,0.5,0.007727864,0.68,1.45,0.198824614
16.6457,81.6488,2.56,0.019066879,2.57,2.52,0.226557975
16.6162,81.6409,1.29,0.010039,1.27,1.6,0.226557975
17.1851,81.6522,0.95,0.006716741,1.13,6.02,0.002782688
17.1633,81.659,0.01,0.003394482,0.31,2.1,0.002951132
17.124,81.6687,0.34,0.003755597,0.43,0.68,0.002050969
17.1108,81.6735,0.96,0.018344648,1.44,2.96,0.002409417
16.586,81.4166,2.06,0.014300159,1.89,1.68,0.226557975
16.6322,81.4673,0.7,0.008233425,0.84,1.45,0.226557975
16.5862,81.4613,1.07,0.007944533,1.06,2.25,0.226557975
16.7875,81.697222,4.64,0.014589051,1.48,6.45,0.198824614
16.77615,81.425629,2.76,0.021233569,1.9,4.99,0.231807755
16.592,81.7006,17.32,0.115123501,16.08,3.255,0.226557975
16.5417,81.606,1.29,0.012927921,1.28,1.52,0.226557975
16.54657498,96.014443,2.56,0.037555973,6.02,5.1,0.226557975
16.55144995,96.10863,2.6,0.030983678,2.67,4.64,0.226557975
16.55632493,96.041802,1.9,0.043333815,5.18,4.35,0.226557975
16.5611999,95.33575,3.45,0.073884154,6.98,11.16,0.226557975
16.56607488,95.33163,1.35,0.015022389,1.55,2.65,0.226557975
16.57094985,95.31833,5.44,0.065145168,1.475,9.67,0.226557975
16.57582483,95.2181667,0.81,0.01242236,1.4,2.63,0.226557975
16.5806998,95.3436111,2.51,0.037628196,3.81,2.64,0.226557975
16.58557478,95.909805,3.85,0.041600462,4.4,5.64,0.226557975
16.59044976,95.75741,8.5,0.07951755,9.91,3.585,0.226557975
16.59532473,94.3166667,0,0.0109779,7.313333333,1.53,0.226557975
16.60019971,94.4166667,2.57,0.024483605,4.716666667,4.725,0.226557975
16.60507468,94.15225,1.2,0.037989311,2.12,7.92,0.226557975
16.60994966,93.8258333,13.04,0.082767586,10.93,12.19,0.226557975
16.61482463,93.59205,0.47,0.020583562,1.79,4.19,0.226557975
16.61969961,93.7413056,1.56,0.017839087,1.58,2.76,0.226557975
16.62457459,93.75,0.51,0.008161202,0.66,0.82,0.226557975
16.62944956,93.6947222,5.45,0.043983822,5.73,6.63,0.226557975
16.63432454,93.7330556,0.1,0.000288892,0.63,0.15,0.226557975
16.63919951,93.7336111,0.15,0.003972266,0.1,0.51,0.226557975
16.64407449,93.66948,4.8,0.027444749,3.78,0.725,0.226557975
16.64894946,93.97071,0.26,0.005850065,0.77,0.94,0.227418789
16.65382444,95.462758,2.79,0.031344793,4.33,5.87,0.227418789
16.65869941,95.413139,3.15,0.036833743,5.58,5.53,0.227418789
16.66357439,95.437686,2.52,0.055322837,7.3,5.56,0.2311674
16.66844937,91.356623,7.2,0.036580962,7.85,4.02,0.2311674
16.67332434,91.344,1.94,0.017839087,5.825,2.48,0.2311674
16.67819932,91.712,2.95,0.029466994,3.8,5.62,0.22802842
16.68307429,91.711,5.7,0.06088401,7.24,10.38,0.231806947
16.68794927,91.708,6.02,0.118517984,7.37,19.1,0.231806947
16.69282424,90.999152,3.42,0.027155857,3.66,15.2925,0.247344184
16.69769922,91.726,1.62,0.015311281,1.79,11.485,0.251060723
16.70257419,91.30647,2,0.021161346,2.14,7.6775,0.255489038
16.70744917,91.294,3,0.027011411,3.08,3.87,0.255489038
16.71232415,91.5866667,1.53,0.018272425,1.72,3.783333333,0.264809763
16.71719912,91.5558333,2.17,0.026216958,2.43,3.696666667,0.249524787
16.7220741,91.58,2,0.023039145,2.07,3.61,0.244941504
16.72694907,91.0748056,2.57,0.024628051,2.76,4.28,0.244941504
16.73182405,90.8806944,0.88,0.025205836,1.11,2.57,0.25126555
16.73669902,91.1055556,2.25,0.020511339,2.34,2.92,0.215749287
16.741574,91.2166667,1.58,0.015816842,1.63,3.27,0.216812233
16.74644897,90.5172778,1.85,0.03365593,1.63,3.62,0.216677478
16.75132395,90.6166667,3.2,0.027878088,1.78,4.56,0.216677478
16.75619893,90.6541667,1.98,0.025205836,1.93,2.81,0.228387407
16.7610739,90.55,1.88,0.023039145,4.465,2.48,0.228387407
16.76594888,90.5916667,1.96,0.06232847,7,8.94,0.23215138
16.77082385,90.6333333,1.3,0.019211325,1.73,3.2,0.231807755
16.77569883,90.5908333,1.5,0.02484472,1.6,2.51,0.231807755
16.7805738,90.8083333,1.63,0.023761375,1.55,2.8,0.198824614
16.78544878,90.6554306,2.6,0.029539217,2.82,4.05,0.198824614
16.79032376,92.0166667,3.15,0.041094901,3.51,2.58,0.207481537
16.79519873,91.3940472,1.2,0.019500217,1.3,4.06,0.135507343
16.80007371,92.7769444,0.5,0.027372526,0.62,6.1,0.16504561
16.80494868,92.5,2.44,0.033583706,2.89,8.14,0.177751917
16.80982366,93.0319444,0.95,0.012783475,1.01,1.95,0.173004233
16.81469863,92.9791667,0.1,0.001011122,0.01,3.625,0.177009148
16.81957361,92.5833333,1.82,0.019427994,1.93,5.3,0.177009148
16.82444858,92.5888889,1.65,0.01170013,1.85,2.08,0.175069756
16.82932356,92.8916667,1.04,0.027950311,1.01,2.56,0.182652682
16.83419854,93.0052778,1.67,0.027155857,1.78,3.58,0.181844153
16.83907351,93.0041667,1.55,0.030622562,1.95,2.95,0.188027245
16.84394849,92.5752778,3.92,0.042756031,3.23,6.1,0.188027245
16.84882346,92.88,1.34,0.009388993,1.39,3.615,0.189281005
16.85369844,92.8861111,0.65,0.011483461,0.98,1.13,0.195426905
16.85857341,93.05,1.81,0.023111368,1.89,2.03,0.20092706
16.86344839,92.7416667,0.78,0.012350137,0.68,1.66,0.193663772
